County_FIPS,SVI_county,priority_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
19081,0.2222222222222222,0.0005049229992426155,0.004525779958349258,0.00036492351579133056,0.01995457527090355,0.0,0.0,0.0,0.0,75.0,100.0,100.0,100.0,0.0,0.0,0.0,25.0,75.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,75.0,100.0,100.0,0.0,0.0,0.0,25.0,75.0,100.0,100.0,100.0
19083,0.3333333333333333,0.0012623074981065387,0.010789256478040533,0.0008621218831421858,0.03171387510211914,0.0,0.0,0.0,30.0,60.0,100.0,100.0,100.0,0.0,0.0,0.0,30.0,60.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,30.0,60.0,100.0,100.0,100.0
19085,0.1919191919191919,0.0003786922494319616,0.0022567954068434776,0.0004094760193845974,0.011521534445464072,0.0,0.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,0.0,0.0,33.33333333333333,33.33333333333333,66.66666666666666,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,66.66666666666666,100.0,100.0,0.0,0.0,33.33333333333333,33.33333333333333,66.66666666666666,100.0,100.0,100.0
19087,0.7070707070707071,0.0003786922494319616,0.0059014406481061816,0.002128769667782135,0.008177710612375709,0.0,0.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,100.0,100.0
19089,0.41414141414141414,0.0,0.0,0.0005791101997326696,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19091,0.3838383838383838,0.0006311537490532694,0.011121979733426478,0.0005541995164583562,0.02839031668795707,0.0,0.0,0.0,40.0,60.0,100.0,100.0,100.0,0.0,0.0,20.0,40.0,60.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,20.0,40.0,60.0,100.0,100.0,100.0
19093,0.26262626262626265,0.00012623074981065388,0.0021051218466552773,0.0002737451629387932,0.00785372381252161,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
19095,0.10101010101010101,0.0,0.0,0.00024665120698231076,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19097,0.3434343434343434,0.00012623074981065388,0.0009816304192395114,0.001006002606425345,0.0028005338431244886,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
19099,0.6363636363636364,0.001009845998485231,0.007650132966034887,0.0035476114063027328,0.011778776154053717,0.0,25.0,37.5,62.5,62.5,100.0,100.0,100.0,0.0,25.0,62.5,62.5,75.0,100.0,100.0,100.0,-0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,25.0,62.5,62.5,75.0,100.0,100.0,100.0
19101,0.9191919191919192,0.001009845998485231,0.022550900888482665,0.0025107462010225535,0.024037773474536468,0.0,50.0,75.0,87.5,87.5,100.0,100.0,100.0,25.0,62.5,75.0,87.5,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,25.0,62.5,75.0,87.5,100.0,100.0,100.0,100.0
19105,0.48484848484848486,0.00012623074981065388,0.0013067967589505338,0.0015065277927793093,0.0026408184503792036,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0
19107,0.12121212121212122,0.00012623074981065388,0.0006587793073062396,0.00018608447460354054,0.00532513273405877,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
19109,0.2828282828282828,0.0005049229992426155,0.004160251413303748,0.0006436556793909728,0.014412299538945132,0.0,0.0,0.0,25.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,25.0,50.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,25.0,50.0,100.0,100.0,100.0
19111,0.9292929292929293,0.0005049229992426155,0.005965842544378905,0.004850916797305533,0.006290073117442976,0.0,25.0,25.0,75.0,75.0,100.0,100.0,100.0,0.0,25.0,50.0,75.0,75.0,100.0,100.0,100.0,-0.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,0.0,25.0,50.0,75.0,75.0,100.0,100.0,100.0
19117,0.6868686868686869,0.0007573844988639232,0.026574928902385005,0.0008917487407628067,0.03790835446369626,0.0,0.0,0.0,16.666666666666664,50.0,100.0,100.0,100.0,0.0,0.0,0.0,33.33333333333333,50.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,33.33333333333333,50.0,100.0,100.0,100.0
19121,0.050505050505050504,0.00025246149962130775,0.0003523992518629979,0.00012050995593280238,0.00683654548614216,0.0,0.0,50.0,50.0,50.0,100.0,100.0,100.0,0.0,0.0,50.0,50.0,50.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,50.0,100.0,100.0,0.0,0.0,50.0,50.0,50.0,100.0,100.0,100.0
19123,0.8787878787878788,0.0008836152486745772,0.015355597461593793,0.002949063383575837,0.01712060866407584,0.0,0.0,42.857142857142854,57.14285714285714,85.71428571428571,100.0,100.0,100.0,0.0,0.0,42.857142857142854,57.14285714285714,85.71428571428571,100.0,100.0,100.0,-0.0,0.0,0.0,42.857142857142854,100.0,100.0,100.0,100.0,0.0,0.0,42.857142857142854,57.14285714285714,85.71428571428571,100.0,100.0,100.0
19125,0.494949494949495,0.0003786922494319616,0.0024788289953297394,0.0024834720869006894,0.004907069643816014,0.0,0.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0,100.0,0.0,33.33333333333333,66.66666666666666,66.66666666666666,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,33.33333333333333,66.66666666666666,66.66666666666666,100.0,100.0,100.0,100.0
19129,0.29292929292929293,0.00025246149962130775,0.0021714127064382974,0.0006614470616044796,0.007263001121534995,0.0,0.0,0.0,50.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,50.0,50.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,50.0,50.0,100.0,100.0,100.0
19131,0.25252525252525254,0.00012623074981065388,0.0013168150014351981,0.0004049842793629604,0.005109242205568569,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
19133,0.45454545454545453,0.00012623074981065388,0.0028647463056461647,0.0006035323184906936,0.006175119814392845,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
19135,0.6262626262626263,0.0006311537490532694,0.022076605300164587,0.0007435152129923303,0.03453920506638653,0.0,0.0,0.0,40.0,40.0,100.0,100.0,100.0,0.0,0.0,20.0,40.0,60.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,20.0,40.0,60.0,100.0,100.0,100.0
19139,0.797979797979798,0.001009845998485231,0.00823972628369993,0.005179595522111101,0.010117132272391052,0.0,37.5,50.0,62.5,75.0,100.0,100.0,100.0,0.0,37.5,62.5,62.5,75.0,100.0,100.0,100.0,-0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,37.5,62.5,62.5,75.0,100.0,100.0,100.0
19141,0.5858585858585859,0.0018934612471598082,0.035020293131548,0.0012310598508541266,0.05856842127172683,0.0,20.0,40.0,66.66666666666666,100.0,100.0,100.0,100.0,0.0,33.33333333333333,46.666666666666664,66.66666666666666,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,33.33333333333333,46.666666666666664,66.66666666666666,100.0,100.0,100.0,100.0
19143,0.6464646464646465,0.0006311537490532694,0.02930302070111156,0.000596722950544908,0.04441239075012221,0.0,0.0,0.0,60.0,100.0,100.0,100.0,100.0,0.0,0.0,40.0,60.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,40.0,60.0,100.0,100.0,100.0,100.0
19145,0.7373737373737373,0.0003786922494319616,0.007982280027016632,0.0017114729735422088,0.010606591268775525,0.0,0.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,33.33333333333333,100.0,100.0,100.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0
19147,0.4444444444444444,0.00025246149962130775,0.005441931771011234,0.0006075019051855462,0.011996985949729312,0.0,0.0,0.0,50.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,50.0,50.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,50.0,50.0,100.0,100.0,100.0
19149,0.35353535353535354,0.003408230244887655,0.02113361071104026,0.0013372111793668255,0.05857029254202586,0.0,0.0,14.814814814814813,40.74074074074074,66.66666666666666,100.0,100.0,100.0,0.0,0.0,14.814814814814813,51.85185185185185,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,14.814814814814813,51.85185185185185,100.0,100.0,100.0,100.0
19151,0.3939393939393939,0.0008836152486745772,0.022161458141550145,0.00040994168243918593,0.05511952409565036,0.0,0.0,0.0,42.857142857142854,71.42857142857143,100.0,100.0,100.0,0.0,0.0,0.0,42.857142857142854,71.42857142857143,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,71.42857142857143,100.0,100.0,0.0,0.0,0.0,42.857142857142854,71.42857142857143,100.0,100.0,100.0
19155,0.8686868686868687,0.01009845998485231,0.041202329220740394,0.012276312688152416,0.046472394586183935,0.0,8.75,41.25,53.75,71.25,96.25,100.0,100.0,0.0,15.0,41.25,55.00000000000001,72.5,96.25,100.0,100.0,-0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,15.0,41.25,55.00000000000001,72.5,96.25,100.0,100.0
19159,0.36363636363636365,0.00012623074981065388,0.004044672312112948,0.0002731466714063385,0.010898144840971,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
19161,0.24242424242424243,0.001009845998485231,0.010895093529831607,0.00036079514562868393,0.04403433634973608,0.0,0.0,0.0,0.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,25.0,50.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,50.0,100.0,100.0,0.0,0.0,0.0,25.0,50.0,100.0,100.0,100.0
19163,0.6666666666666666,0.003029537995455693,0.005148242822234404,0.017360055494762203,0.007566356875102079,4.166666666666666,12.5,29.166666666666668,41.66666666666667,58.333333333333336,95.83333333333334,100.0,100.0,4.166666666666666,16.666666666666664,29.166666666666668,41.66666666666667,66.66666666666666,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4.166666666666666,16.666666666666664,29.166666666666668,41.66666666666667,66.66666666666666,100.0,100.0,100.0
19165,0.37373737373737376,0.0003786922494319616,0.005315189639502627,0.0006598057901825694,0.013934416081939316,0.0,0.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0
19171,0.7272727272727273,0.0012623074981065387,0.02352783240379427,0.0018829178961287793,0.03169721865511173,0.0,0.0,30.0,40.0,50.0,100.0,100.0,100.0,0.0,20.0,30.0,40.0,60.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,70.0,100.0,100.0,100.0,0.0,20.0,30.0,40.0,60.0,100.0,100.0,100.0
19173,0.696969696969697,0.0013885382479171926,0.06853918240745371,0.0006524635815612055,0.0963521839641016,0.0,0.0,0.0,36.36363636363637,45.45454545454545,81.81818181818183,100.0,100.0,0.0,0.0,36.36363636363637,36.36363636363637,63.63636363636363,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,36.36363636363637,36.36363636363637,63.63636363636363,100.0,100.0,100.0
